Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed,Feels_Like_Temp
0.0,2016-01-03,1,3,2016,Redmond,RDM,"Redmond, OR",Oregon,15,24,6,32,2.8,15.28
0.29,2016-01-03,1,3,2016,Salem,SLE,"Salem, OR",Oregon,32,38,25,34,7.13,32.713
0.0,2016-01-03,1,3,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,34,41,25,27,8.3,34.83
0.31,2016-01-03,1,3,2016,Erie,ERI,"Erie, PA",Pennsylvania,29,33,26,24,13.96,30.396
0.0,2016-01-03,1,3,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,36,43,29,30,8.8,36.88
0.0,2016-01-03,1,3,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,39,45,31,27,8.3,39.83
0.01,2016-01-03,1,3,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,31,35,27,25,9.53,31.953
0.0,2016-01-03,1,3,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,32,35,28,25,9.13,32.913
0.01,2016-01-03,1,3,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,31,35,25,26,7.83,31.783
0.05,2016-01-03,1,3,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,77,83,71,10,5.9,77.59
0.0,2016-01-03,1,3,2016,Providence,PVD,"Providence, RI",Rhode Island,36,43,28,26,7.36,36.736
0.0,2016-01-03,1,3,2016,Anderson,AND,"Anderson, SC",South Carolina,45,54,35,30,1.13,45.113
0.55,2016-01-03,1,3,2016,Charleston,CHS,"Charleston, SC",South Carolina,53,61,45,22,3.86,53.386
0.0,2016-01-03,1,3,2016,Columbia,CAE,"Columbia, SC",South Carolina,49,57,40,21,2.3,49.23
0.0,2016-01-03,1,3,2016,Greer,GSP,"Greer, SC",South Carolina,45,55,35,19,2.53,45.253
0.0,2016-01-03,1,3,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,18,29,7,26,6.16,18.616
0.0,2016-01-03,1,3,2016,Huron,HON,"Huron, SD",South Dakota,18,26,9,29,8.4,18.84
0.0,2016-01-03,1,3,2016,Pierre,PIR,"Pierre, SD",South Dakota,22,29,15,27,10.5,23.05
0.0,2016-01-03,1,3,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,24,37,11,26,3.26,24.326
0.0,2016-01-03,1,3,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,18,26,9,30,7.2,18.72
0.0,2016-01-03,1,3,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,34,44,24,23,3.93,34.393
0.0,2016-01-03,1,3,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,40,48,31,35,3.6,40.36
0.0,2016-01-03,1,3,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,37,47,27,28,5.66,37.566
0.0,2016-01-03,1,3,2016,Crossville,CSV,"Crossville, TN",Tennessee,34,44,24,29,4.23,34.423
0.0,2016-01-03,1,3,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,36,45,27,26,2.5,36.25
0.0,2016-01-03,1,3,2016,Memphis,MEM,"Memphis, TN",Tennessee,40,51,29,30,3.53,40.353
0.0,2016-01-03,1,3,2016,Nashville,BNA,"Nashville, TN",Tennessee,39,50,28,29,3.73,39.373
0.0,2016-01-03,1,3,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,37,47,27,18,0.5,37.05
0.0,2016-01-03,1,3,2016,Abilene,ABI,"Abilene, TX",Texas,41,47,34,20,5.76,41.576
0.0,2016-01-03,1,3,2016,Amarillo,AMA,"Amarillo, TX",Texas,34,45,22,29,4.73,34.473
0.22,2016-01-03,1,3,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,46,53,40,22,8.0,46.8
0.2,2016-01-03,1,3,2016,Austin/City,ATT,"Austin/City, TX",Texas,47,52,42,22,4.1,47.41
0.02,2016-01-03,1,3,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,48,53,43,11,9.56,48.956
1.54,2016-01-03,1,3,2016,Brownsville,BRO,"Brownsville, TX",Texas,47,50,42,32,13.2,48.32
0.0,2016-01-03,1,3,2016,Childress,CDS,"Childress, TX",Texas,38,47,29,30,4.63,38.463
0.01,2016-01-03,1,3,2016,College Station,CLL,"College Station, TX",Texas,48,53,43,33,7.73,48.773
1.81,2016-01-03,1,3,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,47,51,42,35,13.03,48.303
0.0,2016-01-03,1,3,2016,Dalhart,DHT,"Dalhart, TX",Texas,35,50,19,29,4.23,35.423
0.0,2016-01-03,1,3,2016,Dallas,DAL,"Dallas, TX",Texas,44,51,36,33,4.9,44.49
0.0,2016-01-03,1,3,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,46,53,38,32,6.73,46.673
0.57,2016-01-03,1,3,2016,Del Rio,DRT,"Del Rio, TX",Texas,47,51,42,22,3.16,47.316
0.0,2016-01-03,1,3,2016,El Paso,ELP,"El Paso, TX",Texas,37,44,31,4,5.0,37.5
0.0,2016-01-03,1,3,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,44,52,36,31,5.93,44.593
0.23,2016-01-03,1,3,2016,Galveston,GLS,"Galveston, TX",Texas,49,52,44,12,13.9,50.39
0.09,2016-01-03,1,3,2016,Houston,HOU,"Houston, TX",Texas,50,54,45,11,9.56,50.956
0.0,2016-01-03,1,3,2016,Lubbock,LBB,"Lubbock, TX",Texas,34,43,25,21,5.1,34.51
0.04,2016-01-03,1,3,2016,Midland,MAF,"Midland, TX",Texas,37,43,31,21,6.4,37.64
0.0,2016-01-03,1,3,2016,San Angelo,SJT,"San Angelo, TX",Texas,42,48,35,19,4.93,42.493
1.04,2016-01-03,1,3,2016,San Antonio,SAT,"San Antonio, TX",Texas,47,52,41,22,6.2,47.62
1.29,2016-01-03,1,3,2016,Victoria,VCT,"Victoria, TX",Texas,47,52,42,22,8.46,47.846000000000004
0.0,2016-01-03,1,3,2016,Waco,ACT,"Waco, TX",Texas,45,51,39,33,6.26,45.626
0.0,2016-01-03,1,3,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,40,48,31,31,8.06,40.806
0.0,2016-01-03,1,3,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,15,24,7,32,1.6,15.16
0.0,2016-01-03,1,3,2016,Blacksburg,BCB,"Blacksburg, VA",VA,41,49,33,28,9.33,41.933
0.03,2016-01-03,1,3,2016,Burlington,BTV,"Burlington, VT",Vermont,31,35,26,23,6.5,31.65
0.0,2016-01-03,1,3,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,39,49,29,25,3.6,39.36
0.0,2016-01-03,1,3,2016,Norfolk,ORF,"Norfolk, VA",Virginia,45,51,39,16,4.7,45.47
0.0,2016-01-03,1,3,2016,Richmond,RIC,"Richmond, VA",Virginia,41,51,30,27,3.6,41.36
0.0,2016-01-03,1,3,2016,Roanoke,ROA,"Roanoke, VA",Virginia,41,49,33,28,9.33,41.933
0.0,2016-01-03,1,3,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,41,49,33,28,4.26,41.426
0.0,2016-01-03,1,3,2016,Washington,DCA,"Washington, VA",Virginia,41,49,33,29,4.83,41.483
0.07,2016-01-03,1,3,2016,Deer Park,DEW,"Deer Park, WA",Washington,10,22,-2,24,6.2,10.620000000000001
0.07,2016-01-03,1,3,2016,Ephrata,EPH,"Ephrata, WA",Washington,12,20,3,34,7.2,12.72
0.02,2016-01-03,1,3,2016,Olympia,OLM,"Olympia, WA",Washington,26,37,14,11,0.5,26.05
0.0,2016-01-03,1,3,2016,Quillayute,UIL,"Quillayute, WA",Washington,34,46,22,6,2.53,34.253
0.02,2016-01-03,1,3,2016,Seattle,SEA,"Seattle, WA",Washington,35,42,28,6,4.96,35.496
0.09,2016-01-03,1,3,2016,Spokane,GEG,"Spokane, WA",Washington,12,20,3,2,5.2,12.52
0.26,2016-01-03,1,3,2016,Yakima,YKM,"Yakima, WA",Washington,16,24,8,30,3.2,16.32
0.0,2016-01-03,1,3,2016,Beckley,BKW,"Beckley, WV",West Virginia,33,40,26,27,7.6,33.76
0.0,2016-01-03,1,3,2016,Charleston,CRW,"Charleston, WV",West Virginia,37,43,31,24,7.23,37.723
0.0,2016-01-03,1,3,2016,Elkins,EKN,"Elkins, WV",West Virginia,32,38,27,24,5.26,32.526
0.0,2016-01-03,1,3,2016,Huntington,HTS,"Huntington, WV",West Virginia,36,43,28,24,6.23,36.623
0.0,2016-01-03,1,3,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,23,28,17,27,9.4,23.94
0.0,2016-01-03,1,3,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,25,32,17,27,8.16,25.816
0.0,2016-01-03,1,3,2016,Madison,MSN,"Madison, WI",Wisconsin,24,29,18,28,5.6,24.56
0.0,2016-01-03,1,3,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,26,30,21,28,10.96,27.096
0.0,2016-01-03,1,3,2016,Casper,CPR,"Casper, WY",Wyoming,21,28,13,22,16.13,22.613
0.0,2016-01-03,1,3,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,23,38,7,27,8.33,23.833
0.0,2016-01-03,1,3,2016,Lander,LND,"Lander, WY",Wyoming,11,21,0,27,0.43,11.043
0.0,2016-01-03,1,3,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,3,19,-13,16,1.9,3.19
0.0,2016-01-03,1,3,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,22,36,7,21,0.8,22.08
0.52,2016-01-10,1,10,2016,Birmingham,BHM,"Birmingham, AL",Alabama,44,52,36,12,6.55,44.655
0.43,2016-01-10,1,10,2016,Huntsville,HSV,"Huntsville, AL",Alabama,43,50,34,13,8.34,43.834
0.13,2016-01-10,1,10,2016,Mobile,MOB,"Mobile, AL",Alabama,49,57,39,14,6.58,49.658
0.11,2016-01-10,1,10,2016,Montgomery,MGM,"Montgomery, AL",Alabama,47,55,38,15,7.55,47.755
0.0,2016-01-10,1,10,2016,Anchorage,ANC,"Anchorage, AK",Alaska,28,33,22,12,4.02,28.402
0.48,2016-01-10,1,10,2016,Annette,ANN,"Annette, AK",Alaska,36,43,27,24,5.42,36.542
0.03,2016-01-10,1,10,2016,Bethel,BET,"Bethel, AK",Alaska,28,35,21,7,18.0,29.8
0.0,2016-01-10,1,10,2016,Bettles,BTT,"Bettles, AK",Alaska,6,19,-2,29,3.98,6.398
2.35,2016-01-10,1,10,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,32,35,29,22,14.3,33.43
0.81,2016-01-10,1,10,2016,Cordova,CDV,"Cordova, AK",Alaska,35,42,29,12,5.88,35.588
0.0,2016-01-10,1,10,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,13,17,9,11,18.5,14.85
0.0,2016-01-10,1,10,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,2,12,-7,7,1.58,2.158
0.0,2016-01-10,1,10,2016,Gulkana,GKN,"Gulkana, AK",Alaska,0,7,-6,33,1.35,0.135
1.75,2016-01-10,1,10,2016,Homer,HOM,"Homer, AK",Alaska,37,42,31,7,9.45,37.945
0.0,2016-01-10,1,10,2016,Iliamna,ILI,"Iliamna, AK",Alaska,37,41,33,11,14.15,38.415
0.33,2016-01-10,1,10,2016,Juneau,JNU,"Juneau, AK",Alaska,27,31,22,13,1.81,27.181
0.03,2016-01-10,1,10,2016,Kenai,ENA,"Kenai, AK",Alaska,30,35,25,3,13.51,31.351
1.33,2016-01-10,1,10,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,34,39,28,23,5.17,34.517
0.04,2016-01-10,1,10,2016,King Salmon,AKN,"King Salmon, AK",Alaska,35,41,29,8,14.55,36.455
2.66,2016-01-10,1,10,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,37,41,33,11,16.28,38.628
0.03,2016-01-10,1,10,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,23,27,18,10,18.08,24.808
0.0,2016-01-10,1,10,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,14,24,4,21,1.72,14.172
0.09,2016-01-10,1,10,2016,Nome,OME,"Nome, AK",Alaska,29,32,24,7,16.57,30.657
0.0,2016-01-10,1,10,2016,Northway,ORT,"Northway, AK",Alaska,-13,-8,-19,18,0.32,-12.968
0.0,2016-01-10,1,10,2016,Palmer,PAQ,"Palmer, AK",Alaska,27,36,21,21,8.87,27.887
0.0,2016-01-10,1,10,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,60,60,20,2.34,60.234
0.0,2016-01-10,1,10,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,60,60,0,0.0,60.0
0.0,2016-01-10,1,10,2016,Shemya,SYA,"Shemya, AK",Alaska,60,60,60,32,14.0,61.4
0.13,2016-01-10,1,10,2016,Sitka,SIT,"Sitka, AK",Alaska,39,43,33,16,6.31,39.631
0.12,2016-01-10,1,10,2016,Skagway,SGY,"Skagway, AK",Alaska,33,36,29,9,18.64,34.864
0.77,2016-01-10,1,10,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,32,36,29,23,18.52,33.852
0.0,2016-01-10,1,10,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,24,32,16,6,5.15,24.515
0.0,2016-01-10,1,10,2016,Tanana,TAL,"Tanana, AK",Alaska,9,16,1,9,4.65,9.465
0.05,2016-01-10,1,10,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,8,16,0,10,12.25,9.225
1.26,2016-01-10,1,10,2016,Yakutat,YAK,"Yakutat, AK",Alaska,33,39,25,7,2.42,33.242
1.16,2016-01-10,1,10,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,41,52,30,25,4.5,41.45
0.61,2016-01-10,1,10,2016,Kingman,IGM,"Kingman, AZ",Arizona,42,49,34,18,5.17,42.517
1.13,2016-01-10,1,10,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,57,47,14,3.64,52.364
1.53,2016-01-10,1,10,2016,Tucson,TUS,"Tucson, AZ",Arizona,48,56,41,17,4.98,48.498
0.12,2016-01-10,1,10,2016,Winslow,INW,"Winslow, AZ",Arizona,35,45,25,19,3.81,35.381
0.37,2016-01-10,1,10,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,38,44,30,17,7.5,38.75
0.79,2016-01-10,1,10,2016,Harrison,HRO,"Harrison, AR",Arkansas,34,42,26,19,7.78,34.778
1.63,2016-01-10,1,10,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,40,47,32,0,0.0,40.0
0.69,2016-01-10,1,10,2016,Bakersfield,BFL,"Bakersfield, CA",California,51,58,43,13,1.75,51.175
0.16,2016-01-10,1,10,2016,Bishop,BIH,"Bishop, CA",California,36,48,24,24,5.4,36.54
0.0,2016-01-10,1,10,2016,China Lake,NID,"China Lake, CA",California,43,52,34,19,3.8,43.38
1.83,2016-01-10,1,10,2016,Concord,CCR,"Concord, CA",California,49,54,44,18,2.94,49.294
2.49,2016-01-10,1,10,2016,Eureka,EKA,"Eureka, CA",California,49,55,42,0,0.0,49.0
1.28,2016-01-10,1,10,2016,Fresno,FAT,"Fresno, CA",California,47,54,41,17,3.42,47.342
1.15,2016-01-10,1,10,2016,Hayward,HWD,"Hayward, CA",California,51,56,46,11,5.81,51.581
1.96,2016-01-10,1,10,2016,Long Beach,LGB,"Long Beach, CA",California,55,62,48,23,1.58,55.158
2.73,2016-01-10,1,10,2016,Los Angeles,LAX,"Los Angeles, CA",California,55,60,49,23,3.04,55.304
3.59,2016-01-10,1,10,2016,Red Bluff,RBL,"Red Bluff, CA",California,46,51,42,26,5.14,46.514
4.71,2016-01-10,1,10,2016,Redding,RDD,"Redding, CA",California,45,51,40,18,2.5,45.25
2.27,2016-01-10,1,10,2016,Sacramento,SAC,"Sacramento, CA",California,48,53,41,19,4.04,48.404
1.09,2016-01-10,1,10,2016,Salinas,SNS,"Salinas, CA",California,51,56,45,12,8.04,51.804
2.98,2016-01-10,1,10,2016,San Diego,SAN,"San Diego, CA",California,57,61,53,19,3.62,57.362
2.17,2016-01-10,1,10,2016,San Francisco,SFO,"San Francisco, CA",California,51,54,47,10,4.45,51.445
1.89,2016-01-10,1,10,2016,Sandberg,SDB,"Sandberg, CA",California,39,43,34,19,9.58,39.958
4.15,2016-01-10,1,10,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,54,60,47,17,2.22,54.222
1.59,2016-01-10,1,10,2016,Santa Maria,SMX,"Santa Maria, CA",California,53,60,45,23,3.6,53.36
1.43,2016-01-10,1,10,2016,Stockton,SCK,"Stockton, CA",California,47,53,40,14,5.4,47.54
0.55,2016-01-10,1,10,2016,Alamosa,ALS,"Alamosa, CO",Colorado,14,27,1,23,0.92,14.092
0.18,2016-01-10,1,10,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,29,39,18,19,2.92,29.292
0.34,2016-01-10,1,10,2016,Craig,CAG,"Craig, CO",Colorado,15,26,5,18,0.8,15.08
0.38,2016-01-10,1,10,2016,Denver,DEN,"Denver, CO",Colorado,27,37,16,18,4.31,27.431
0.31,2016-01-10,1,10,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,26,33,18,13,1.48,26.148
0.41,2016-01-10,1,10,2016,Pueblo,PUB,"Pueblo, CO",Colorado,28,42,14,12,2.14,28.214
1.23,2016-01-10,1,10,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,33,43,23,21,7.78,33.778
1.46,2016-01-10,1,10,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,29,41,17,21,5.05,29.505
0.68,2016-01-10,1,10,2016,Newark,NWK,"Newark, DE",DE,35,45,25,22,6.18,35.618
0.68,2016-01-10,1,10,2016,Wilmington,ILG,"Wilmington, DE",Delaware,35,45,25,22,6.18,35.618
0.05,2016-01-10,1,10,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,63,70,56,15,8.45,63.845
0.94,2016-01-10,1,10,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,70,77,62,20,6.9,70.69
0.16,2016-01-10,1,10,2016,Gainesville,GNV,"Gainesville, FL",Florida,56,64,47,12,7.41,56.741
0.21,2016-01-10,1,10,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,53,59,46,15,8.52,53.852
0.46,2016-01-10,1,10,2016,Key West,EYW,"Key West, FL",Florida,72,76,68,16,8.34,72.834
0.84,2016-01-10,1,10,2016,Miami,MIA,"Miami, FL",Florida,70,77,63,19,5.75,70.575
0.55,2016-01-10,1,10,2016,Orlando,MCO,"Orlando, FL",Florida,63,70,54,17,7.37,63.737
0.69,2016-01-10,1,10,2016,Pensacola,PNS,"Pensacola, FL",Florida,51,58,42,13,6.24,51.624
0.92,2016-01-10,1,10,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,54,62,45,13,7.4,54.74
1.19,2016-01-10,1,10,2016,Tampa,TPA,"Tampa, FL",Florida,63,71,55,14,6.28,63.628
1.59,2016-01-10,1,10,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,65,73,57,19,6.87,65.687
0.99,2016-01-10,1,10,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,68,75,60,21,7.2,68.72
0.69,2016-01-10,1,10,2016,Alma,AMG,"Alma, GA",Georgia,49,58,40,12,4.17,49.417
0.47,2016-01-10,1,10,2016,Athens,AHN,"Athens, GA",Georgia,42,50,33,14,6.84,42.684
0.64,2016-01-10,1,10,2016,Atlanta,ATL,"Atlanta, GA",Georgia,43,50,35,15,10.48,44.048
0.16,2016-01-10,1,10,2016,Augusta,AGS,"Augusta, GA",Georgia,45,54,36,7,7.4,45.74
0.26,2016-01-10,1,10,2016,Macon,MCN,"Macon, GA",Georgia,46,53,37,13,7.84,46.784
0.14,2016-01-10,1,10,2016,Savannah,SAV,"Savannah, GA",Georgia,49,57,41,10,8.22,49.822
0.33,2016-01-10,1,10,2016,Hilo,ITO,"Hilo, HI",Hawaii,73,83,63,20,1.98,73.198
0.0,2016-01-10,1,10,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,74,81,67,12,5.08,74.508
0.44,2016-01-10,1,10,2016,Kahului,OGG,"Kahului, HI",Hawaii,72,82,62,8,6.47,72.647
0.16,2016-01-10,1,10,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,72,80,64,16,5.25,72.525
0.08,2016-01-10,1,10,2016,Lihue,LIH,"Lihue, HI",Hawaii,73,80,66,24,5.11,73.511
0.04,2016-01-10,1,10,2016,Boise,BOI,"Boise, ID",Idaho,33,39,27,19,1.9,33.19
0.01,2016-01-10,1,10,2016,Lewiston,LWS,"Lewiston, ID",Idaho,36,40,30,14,2.08,36.208
0.09,2016-01-10,1,10,2016,Pocatello,PIH,"Pocatello, ID",Idaho,30,35,24,16,3.94,30.394
0.47,2016-01-10,1,10,2016,Chicago,ORD,"Chicago, IL",Illinois,29,35,22,23,8.92,29.892
0.22,2016-01-10,1,10,2016,Moline,MLI,"Moline, IL",Illinois,26,33,19,21,7.71,26.771
0.51,2016-01-10,1,10,2016,Peoria,PIA,"Peoria, IL",Illinois,30,36,22,23,7.97,30.797
0.21,2016-01-10,1,10,2016,Quincy,UIN,"Quincy, IL",Illinois,28,36,20,18,9.07,28.907
0.65,2016-01-10,1,10,2016,Rockford,RFD,"Rockford, IL",Illinois,26,32,20,23,8.62,26.862
0.59,2016-01-10,1,10,2016,Springfield,SPI,"Springfield, IL",Illinois,35,38,23,23,10.2,36.02
12.65,2016-01-10,1,10,2016,Evansville,EVV,"Evansville, IN",Indiana,36,45,26,21,4.52,36.452
1.15,2016-01-10,1,10,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,31,40,21,20,6.75,31.675
1.08,2016-01-10,1,10,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,34,42,25,19,8.75,34.875
0.87,2016-01-10,1,10,2016,South Bend,SBN,"South Bend, IN",Indiana,27,36,18,17,7.35,27.735
0.17,2016-01-10,1,10,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,22,28,15,20,9.8,22.98
0.44,2016-01-10,1,10,2016,Des Moines,DSM,"Des Moines, IA",Iowa,23,29,16,22,8.8,23.88
0.23,2016-01-10,1,10,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,22,28,16,18,10.0,23.0
0.48,2016-01-10,1,10,2016,Sioux City,SUX,"Sioux City, IA",Iowa,21,28,15,19,9.77,21.977
0.52,2016-01-10,1,10,2016,Waterloo,ALO,"Waterloo, IA",Iowa,20,26,14,23,9.67,20.967
0.42,2016-01-10,1,10,2016,Concordia,CNK,"Concordia, KS",Kansas,26,33,17,20,10.24,27.024
0.25,2016-01-10,1,10,2016,Dodge City,DDC,"Dodge City, KS",Kansas,31,39,22,21,12.0,32.2
0.02,2016-01-10,1,10,2016,Goodland,GLD,"Goodland, KS",Kansas,28,39,15,22,9.98,28.998
0.5,2016-01-10,1,10,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,31,37,23,20,7.94,31.794
0.73,2016-01-10,1,10,2016,Topeka,TOP,"Topeka, KS",Kansas,28,35,21,20,7.47,28.747
0.18,2016-01-10,1,10,2016,Wichita,ICT,"Wichita, KS",Kansas,30,37,23,22,10.34,31.034
0.79,2016-01-10,1,10,2016,Covington,CVG,"Covington, KY",Kentucky,35,45,25,19,6.97,35.697
0.83,2016-01-10,1,10,2016,Jackson,JKL,"Jackson, KY",Kentucky,38,48,28,18,2.14,38.214
0.47,2016-01-10,1,10,2016,Lexington,LEX,"Lexington, KY",Kentucky,36,46,26,18,7.82,36.782
0.4,2016-01-10,1,10,2016,Louisville,SDF,"Louisville, KY",Kentucky,39,48,29,18,6.91,39.691
2.13,2016-01-10,1,10,2016,Paducah,PAH,"Paducah, KY",Kentucky,36,45,26,18,5.31,36.531
1.84,2016-01-10,1,10,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,51,60,41,13,6.15,51.615
2.1,2016-01-10,1,10,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,51,61,41,15,8.01,51.801
0.75,2016-01-10,1,10,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,54,61,47,14,8.84,54.884
1.5,2016-01-10,1,10,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,46,54,37,16,6.58,46.658
0.27,2016-01-10,1,10,2016,Slidell,ASD,"Slidell, LA",Louisiana,51,61,40,11,4.03,51.403
1.99,2016-01-10,1,10,2016,Bangor,BGR,"Bangor, ME",Maine,22,34,9,21,5.52,22.552
0.52,2016-01-10,1,10,2016,Caribou,CAR,"Caribou, ME",Maine,18,26,9,19,6.44,18.644
2.11,2016-01-10,1,10,2016,Portland,PWM,"Portland, ME",Maine,27,37,16,19,5.88,27.588
1.05,2016-01-10,1,10,2016,Baltimore,BWI,"Baltimore, MD",Maryland,35,44,26,18,4.67,35.467
0.28,2016-01-10,1,10,2016,Salisbury,SBY,"Salisbury, MD",Maryland,39,49,27,15,6.34,39.634
1.39,2016-01-10,1,10,2016,Boston,BOS,"Boston, MA",Massachusetts,33,41,25,19,7.51,33.751
0.0,2016-01-10,1,10,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,21,9.51,60.951
1.12,2016-01-10,1,10,2016,Worcester,ORH,"Worcester, MA",Massachusetts,28,36,19,20,6.7,28.67
0.69,2016-01-10,1,10,2016,Alpena,APN,"Alpena, MI",Michigan,24,33,14,19,6.1,24.61
0.66,2016-01-10,1,10,2016,Detroit,DTW,"Detroit, MI",Michigan,31,39,22,20,5.87,31.587
0.71,2016-01-10,1,10,2016,Flint,FNT,"Flint, MI",Michigan,30,39,21,17,7.12,30.712
0.82,2016-01-10,1,10,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,29,36,22,17,7.62,29.762
0.78,2016-01-10,1,10,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,24,32,16,18,6.77,24.677
0.86,2016-01-10,1,10,2016,Lansing,LAN,"Lansing, MI",Michigan,28,36,21,17,7.34,28.734
0.61,2016-01-10,1,10,2016,Marquette,MQT,"Marquette, MI",Michigan,21,27,16,0,0.0,21.0
0.95,2016-01-10,1,10,2016,Muskegon,MKG,"Muskegon, MI",Michigan,30,37,22,18,8.38,30.838
0.61,2016-01-10,1,10,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,25,31,18,19,6.61,25.661
0.18,2016-01-10,1,10,2016,Duluth,DLH,"Duluth, MN",Minnesota,16,23,8,23,8.68,16.868
0.1,2016-01-10,1,10,2016,International Falls,INL,"International Falls, MN",Minnesota,14,20,7,20,5.78,14.578
0.17,2016-01-10,1,10,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,19,25,12,21,8.74,19.874
0.44,2016-01-10,1,10,2016,Rochester,RST,"Rochester, MN",Minnesota,17,23,11,23,12.62,18.262
0.13,2016-01-10,1,10,2016,St Cloud,STC,"St Cloud, MN",Minnesota,17,22,8,22,8.54,17.854
1.23,2016-01-10,1,10,2016,Greenville,GLH,"Greenville, MS",Mississippi,42,50,35,15,8.21,42.821
0.35,2016-01-10,1,10,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,43,53,32,15,5.12,43.512
0.32,2016-01-10,1,10,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,51,59,41,19,6.52,51.652
